
russian federation,,tverskaya oblast',neftyanka
uganda,wakiso district,central region,matuga
japan,,aomori-ken,yokomichi
pakistan,,punjab,kanganpur
china,,xinjiang uygur zizhiqu,yiwu
tunisia,,gouvernorat de sfax,skhira
uganda,amuria district,eastern region,abarilela
portugal,arcos de valdevez,distrito de viana do castelo,ermelo
australia,,state of victoria,mount bogong
nepal,kosi zone,purwanchal,bardanga
iran,,fars province,neyriz
india,,state of madhya pradesh,barghat
united kingdom,,england,river lea
indonesia,,jawa timur,juanda international airport
honduras,,,rio goascoran
south africa,pixley ka seme district municipality,province of northern cape,noupoort
czech republic,,zlinsky kraj,holesov
gambia,,central river division,bansang
australia,northern midlands,state of tasmania,cressy
united states,rockwall county,texas,rockwall
argentina,,provincia de buenos aires,castelar
croatia,,splitsko-dalmatinska zupanija,ravnik
south korea,jinju-si,gyeongsangnam-do,
pakistan,,punjab,renala khurd
brazil,cuiaba,estado de mato grosso,cabral
pakistan,,federally administered tribal areas,poya
angola,,cuanza norte province,madeira
saudi arabia,,,buhayrah
italy,provincia di aosta,regione autonoma valle d'aosta,introd
malaysia,,sabah,menggatal
ukraine,,ternopil's'ka oblast',berezhani
occupied palestinian territory,,west bank,usarin
philippines,province of nueva vizcaya,cagayan valley,watwat
ghana,,brong-ahafo region,berekum
nigeria,iseyin local government area,oyo state,
pakistan,,punjab,raja jang
nigeria,,kaduna state,gwarso
spain,provincia de madrid,comunidad de madrid,plaza de colon
czech republic,,stredocesky kraj,rostoklaty
south africa,or tambo district municipality,province of eastern cape,qumbu
japan,,,horai
afghanistan,shinwar,nangarhar,
kenya,,,ewaso kedong
uzbekistan,,fergana,xushyor
czech republic,,kraj vysocina,vetrny jenikov
somalia,,gobolka jubbada hoose,kamsuuma
india,,state of kerala,chengannur
zimbabwe,,,umani
philippines,province of palawan,mimaropa,coron
india,,state of andhra pradesh,salur
japan,,aichi-ken,tokoname
spain,provincia de valladolid,castilla y leon,quintanilla de onesimo
united kingdom,greater london,england,camberwell
qatar,,baladiyat ar rayyan,al udeid
india,,state of meghalaya,nartiang
kyrgyzstan,,osh oblasty,karool
pakistan,,balochistan,roghani
australia,fairfield,state of new south wales,old guildford
russian federation,volokolamskiy rayon,moskovskaya oblast',volokolamsk
france,departement du pas-de-calais,region nord-pas-de-calais,lillers
greece,,lake doiran,
mexico,fresnillo,estado de zacatecas,
italy,provincia di lodi,regione lombardia,borghetto lodigiano
china,,liaoning sheng,jinzhou
pakistan,,punjab,shikarpur
bosnia and herzegovina,,republika srpska,trebinje
democratic republic of congo,,,kazimba
guatemala,,departamento del peten,el porvenir
russian federation,,sverdlovskaya oblast',nizhnyaya tura
india,,state of andhra pradesh,gollapudi
turkey,,,tandogan
honduras,,departamento de cortes,el porvenir
uganda,tororo district,eastern region,molo
andorra,,parroquia d'andorra la vella,andorra la vella
pakistan,,sindh,rohri canal
turkey,,agri,cobanbey
portugal,marvao,distrito de portalegre,salvador
turkey,,konya,dogan
india,,state of jammu and kashmir,jhalas
hungary,,fejer megye,bicske
mozambique,,maputo province,martins
india,,state of maharashtra,airoli
pakistan,,federally administered tribal areas,
india,,state of karnataka,prakashnagar
united states,butler county,iowa,bristow
turkey,kazan,ankara,
russian federation,,arkhangel'skaya oblast',pokrovskaya
france,departement des deux-sevres,region poitou-charentes,orbe
bangladesh,,,ukhia
iraq,,muhafazat baghdad,tawfiq
turkey,,diyarbakir,olgun
burundi,,muramvya province,bihororo
india,,state of punjab,malakpur
india,,state of tamil nadu,arcot
iran,,kermanshah province,babri
brazil,moju,estado do para,moju
guatemala,,departamento de san marcos,pajapita
new zealand,kaipara district,northland,paparoa
russian federation,,chelyabinskaya oblast',snezhinsk
pakistan,,punjab,al-shifa trust eye hospital
india,,state of karnataka,krishnarajapuram
pakistan,,punjab,ferozewala
zambia,,lusaka province,kafue
iraq,,muhafazat al anbar,al qa'im
vietnam,,tinh bac giang,dong ha
nigeria,odukpani local government area,cross river state,
pakistan,,federally administered tribal areas,odigram
venezuela,municipio bruzual,estado yaracuy,chivacoa
colombia,,departamento de antioquia,samana
spain,bizkaia,euskal autonomia erkidegoa,ondarroa
united states,,washington d.c.,
india,,state of jammu and kashmir,lalad
dominican republic,,provincia de independencia,granada
germany,,land berlin,pankow
venezuela,,estado zulia,punta de piedra
zambia,,central province,chibombo
jamaica,,parish of saint andrew,half way tree
brazil,niteroi,estado do rio de janeiro,camboinhas
russian federation,,arkhangel'skaya oblast',tabory
uganda,sheema district,western region,kitagata
indonesia,,jawa barat,dewi
syria,,muhafazat hims,zayta
poland,powiat wadowicki,wojewodztwo malopolskie,kalwaria zebrzydowska
honduras,,departamento de la paz,marcala
japan,,unzen,
france,departement de l'ariege,region midi-pyrenees,carla-de-roquefort
bulgaria,obshtina aksakovo,varna,oreshak
thailand,,changwat nakhon ratchasima,sung noen
austria,politischer bezirk liezen,steiermark,petersberg
russian federation,,perm krai,putino
nepal,,,beluwa
australia,,state of new south wales,
fiji,,western division,yako
philippines,province of iloilo,western visayas,cabangcalan
kenya,,machakos district,kangundo
india,,state of maharashtra,mohali
brazil,curral velho,estado da paraiba,california
india,,state of rajasthan,malipura
solomon islands,,,rongo
brazil,candido mendes,estado do maranhao,candido mendes
iraq,,dihok,banfi
australia,,broken bay,
nigeria,,delta state,abraka
bolivia,,departamento de pando,filadelfia
new zealand,,,arnold river
united states,anderson county,kansas,vance
pakistan,,punjab,kanal
germany,tuebingen region,baden-wuerttemberg region,ulm
nigeria,,,fugar
chile,provincia de quillota,region de valparaiso,quillota
turkey,,erzurum,bardakci
bangladesh,,,balinga
azerbaijan,,gadabay rayon,shamkirchay
china,,tibet autonomous region,pagnag
morocco,tetouan,region de tanger-tetouan,alhamra
japan,,toyama-ken,takaoka
occupied palestinian territory,,west bank,al ittihad
united states,grand forks county,north dakota,university of north dakota
colombia,,departamento de cundinamarca,carmen de carupa
nigeria,,,bari
australia,,state of queensland,ellis beach
australia,gosford shire,state of new south wales,lisarow
afghanistan,,kandahar,alim
russian federation,,penzenskaya oblast',sumy
congo,,likouala,enyelle
indonesia,,provinsi jawa tengah,puja
netherlands,gemeente leidschendam-voorburg,provincie zuid-holland,leidschendam
turkey,,tunceli,dedeagac
papua new guinea,,national capital district,kanudi
malaysia,,terengganu,kampung raja
germany,,land sachsen-anhalt,landsberg
united states,socorro county,new mexico,bowling green
dominican republic,,provincia de san cristobal,cambita garabitos
azerbaijan,,qubadli rayon,muradxanli
united kingdom,oxfordshire,england,charlbury
colombia,,departamento del cauca,piendamo
australia,moree plains,state of new south wales,
france,departement du val-de-marne,region ile-de-france,nogent-sur-marne
colombia,,departamento del vaupes,mitu
namibia,,okavango,mbunza
nigeria,,delta state,isaba
portugal,beja,distrito de beja,neves
united states,dinwiddie county,virginia,cherry hill
france,departement du loir-et-cher,region centre,blois
indonesia,,jawa barat,pamanukan
cuba,,provincia mayabeque,la fe
venezuela,,estado aragua,chuao
uzbekistan,,qashqadaryo province,aral
germany,tuebingen region,baden-wuerttemberg region,derendingen
australia,brisbane,state of queensland,shorncliffe
pakistan,,punjab,iqbal town
poland,powiat warszawski zachodni,mazowieckie,ozarow mazowiecki
australia,southern downs,state of queensland,
canada,,saskatchewan,titanic
russian federation,,tul'skaya oblast',chekalin
democratic republic of congo,,,kashari
india,,state of andhra pradesh,kothaguda
pakistan,,punjab,raipur
russian federation,,dagestan,gidatli
slovakia,okres presov,presovsky kraj,kezmarok
slovakia,,bratislavsky kraj,hlinik
russian federation,,north ossetia,karmadon
united states,annette island reserve,alaska,china town
india,,state of bihar,raxaul
jamaica,,parish of saint mary,eden hill
ukraine,,rivnens'ka oblast',khotyn
brazil,barreira,estado do ceara,arua
poland,powiat pabianicki,wojewodztwo lodzkie,pabianice
french polynesia,,iles du vent,mahina
japan,,hokkaido,hakodate
south africa,sisonke district municipality,province of kwazulu-natal,underberg
malaysia,,kedah,kampung tok senik
pakistan,,punjab,arifwala
georgia,,k'alak'i t'bilisi,lalisquri
united states,charles county,maryland,
nepal,mechi zone,purwanchal,sadhutar
india,,state of haryana,kanwali
solomon islands,,,langalanga
venezuela,,estado anzoategui,meridiano
turkey,,konya,sarayonu
australia,,state of new south wales,dumaresq dam
brazil,rio de janeiro,estado do rio de janeiro,batan
argentina,,provincia del chaco,rio negro
colombia,,departamento de antioquia,zapata
spain,provincia da coruna,galicia,ferrol
burundi,,bururi province,kagoma
morocco,,region du grand casablanca,ain sebaa
sri lanka,,eastern province,kallar
bangladesh,,,ghatail
sudan,,eastern darfur state,el daein
myanmar,,mon state,mudon
india,,state of uttar pradesh,nizamabad
new zealand,porirua city,wellington,plimmerton
denmark,helsingor kommune,region hovedstaden,kronborg
barbados,,saint michael,bridgetown
ukraine,,khmel'nyts'ka oblast',starokostyantyniv
indonesia,,provinsi kalimantan timur,maasa
liberia,,margibi county,
australia,stirling,state of western australia,glendalough
estonia,kaeina vald,hiiumaa,kolga
portugal,alandroal,distrito de evora,rosario
brazil,quebrangulo,estado de alagoas,livramento
czech republic,,stredocesky kraj,dobrovice
bangladesh,,,langadu
india,,state of jammu and kashmir,munda
nigeria,,,gbede
iran,,khorasan-e razavi province,chaheshk
indonesia,,jawa barat,gegesik
philippines,province of  zamboanga del sur,zamboanga peninsula,tabina
united states,venango county,pennsylvania,twin oaks
philippines,province of laguna,calabarzon,villafranca
india,,state of jammu and kashmir,anganpathri
ethiopia,,somali region,
india,,state of rajasthan,chhawani
belize,,cayo district,belmopan
pakistan,,khyber pakhtunkhwa province,khyber teaching hospital
south korea,,gyeongsangnam-do,kumho
canada,,prince edward island,darlington
portugal,silves,distrito de faro,sao bartolomeu de messines
russian federation,,bryanskaya oblast',snezhinka
japan,,kagawa-ken,kanonji
russian federation,,chechenskaya respublika,nogamerzin-yurt
nigeria,ovia north east local government area,,
india,,state of jammu and kashmir,badgom
india,,state of haryana,ganaur
ghana,accra,greater accra region,
new zealand,whakatane district,bay of plenty,murupara
nigeria,,kano state,kuku
turkey,,izmir,balcova
argentina,,provincia de salta,profesor salvador mazza
china,,hebei sheng,huaying
pakistan,,khyber pakhtunkhwa province,basti
nepal,seti zone,sudur pashchimanchal,halane
pakistan,,punjab,chawinda
argentina,,provincia de cordoba,malvinas argentinas
burkina faso,,boucle du mouhoun region,ouarkoye
brazil,guaiuba,estado do ceara,guaiuba
philippines,province of northern samar,eastern visayas,caibiran
indonesia,,sulawesi utara,kecamatan tagulandang
pakistan,,punjab,karol
united states,,tidal basin,
afghanistan,dur baba,nangarhar,
australia,surf coast,state of victoria,anglesea
india,,state of madhya pradesh,maksi
united states,new castle county,delaware,canal bridge
ethiopia,,amhara region,robit
china,,shaanxi,fangzhen
slovakia,,banskobystricky kraj,ratkova
democratic republic of congo,sous-region du bas-uele,orientale province,zone de bondo
united kingdom,luton,england,luton
brazil,vitoria do xingu,estado do para,leonardo da vinci
australia,macedon ranges,state of victoria,carlsruhe
philippines,province of masbate,bicol,siargao river
india,,state of tamil nadu,madambakkam
gabon,,province du haut-ogooue,sibbi
nepal,bheri zone,madhya pashchimanchal,sorahawa
belgium,provincie west-vlaanderen,flanders,passendale
philippines,province of bulacan,central luzon,angat
fiji,,central division,korolevu
nigeria,zaria,kaduna state,
slovenia,,vrhnika,
algeria,,oran,kasbah
india,,state of kerala,thanneermukkom
kenya,,bomet district,ndanai
canada,outaouais,quebec,
guyana,,demerara-mahaica region,campbellville
kyrgyzstan,,issyk-kul'skaya oblast',karakol
philippines,province of quezon,calabarzon,guinayangan
swaziland,,,siphofaneni
bangladesh,,khulna division,benapol
japan,,ehime-ken,aoshima
cote d'ivoire,,denguele,odienne
india,,state of karnataka,kr circle
honduras,,departamento de choluteca,cabildo
colombia,,departamento de boyaca,guacamayas
russian federation,,khabarovskiy kray,sakha
nigeria,,benue state,tarka
bangladesh,,khulna division,chitla
russian federation,,murmanskaya oblast',kuoloyarvi
nigeria,ibadan north-east,oyo state,
malaysia,,selangor,semenyih
grenada,,,carriacou
cote d'ivoire,,vallee du bandama,sakassou
united states,jefferson county,alabama,vestavia hills
hungary,,tolna megye,nemetker
russian federation,,krasnodarskiy kray,voykova
the former yugoslav republic of macedonia,,,breza
india,,state of tamil nadu,pallipalayam
albania,,qarku i fierit,marinez
brazil,cabo de santo agostinho,estado de pernambuco,santo agostinho
kenya,,machakos district,mwala
bangladesh,,khulna division,kalinchi
pakistan,sahiwal district,punjab,
pakistan,,sindh,baghar
pakistan,peshawar district,khyber pakhtunkhwa province,
germany,,land sachsen-anhalt,annaburg
india,,state of karnataka,madhugiri
brazil,paranapanema,estado de sao paulo,paranapanema
poland,powiat walecki,zachodniopomorskie,miroslawiec
new zealand,auckland,auckland,birkdale
el salvador,,departamento de santa ana,coatepeque
germany,,land nordrhein-westfalen,homburg
bangladesh,,,naigaon
new zealand,ruapehu district,manawatu-wanganui,tangiwai
malaysia,,pulau pinang,kampung permatang tinggi
argentina,departamento de montecarlo,provincia de misiones,montecarlo
cameroon,,littoral region,onde
haiti,,departement de l'ouest,malpasse
malaysia,,kelantan,kusial
mexico,,estado de chiapas,berriozabal
germany,,land nordrhein-westfalen,grune
philippines,province of nueva ecija,central luzon,cabiao
brazil,treze tilias,estado de santa catarina,papua
iran,,mazandaran province,alborz dam
syria,,ar raqqah,al fayid
nepal,mahakali zone,sudur pashchimanchal,belauri
malawi,balaka district,southern region,
ghana,,,kumbi
united states,queens county,state of new york,long island city
solomon islands,,makira-ulawa province,kirakira
papua new guinea,,eastern highlands province,lowai
belarus,,minskaja voblasts',aksakawshchyna
cuba,,provincia de matanzas,leon
czech republic,,kralovehradecky kraj,
georgia,,ajaria,simoneti
angola,,lunda sul,saiema
japan,,mie-ken,sawara
algeria,,wilaya de boumerdes,tidjelabine
latvia,,aluksnes rajons,beja
democratic republic of congo,,province de l' equateur,gbadolite airport
argentina,,"provincia de tierra del fuego, antartida e islas del atlantico sur",san pablo
nigeria,,nassarawa state,wamba
united states,atlantic county,new jersey,atlantic city international airport
estonia,kaiu vald,raplamaa,pyari
china,,sichuan sheng,siping
russian federation,,kemerovskaya oblast',ishim
france,,midi,
thailand,,chiang mai province,saraphi
indonesia,,provinsi nusa tenggara timur,seroja
colombia,,departamento del cesar,cartago
pakistan,,sindh,badah
belgium,,flanders,holland
sweden,krokoms kommun,jaemtlands laen,hallan
afghanistan,,kunar,jalalah
croatia,,splitsko-dalmatinska zupanija,sinj
australia,yass valley,state of new south wales,yass
united states,fairfield county,connecticut,fairfield university
sri lanka,,western province,kadawata
united states,brazoria county,texas,bryan mound
russian federation,,leningradskaya oblast',borodinskoye
uganda,bududa district,eastern region,bulucheke
canada,"united counties of stormont, dundas and glengarry",ontario,alexandria
algeria,,wilaya de ouargla,hassi messaoud
sri lanka,,southern province,tissamaharama
philippines,province of zamboanga del norte,zamboanga peninsula,"bali, philippines"
australia,,state of south australia,indulkana
sri lanka,,eastern province,bakmitiyawa
colombia,,departamento del valle del cauca,palmera
afghanistan,,wardak,nur khel
guinea,nzerekore prefecture,nzerekore region,noona
united states,quay county,new mexico,lewis
south korea,,gangwon-do,kwangjin
australia,sunshine coast,state of queensland,glenview
afghanistan,,paktiya,uluswali jani khel-e mangal
india,,state of tamil nadu,mannady
nigeria,,delta state,kwale
india,,state of maharashtra,ranjangaon
pakistan,,khyber pakhtunkhwa province,gumal
united states,harding county,new mexico,gonzales
russian federation,,krasnodarskiy kray,zvezdochka
china,,sichuan sheng,waziya
kosovo,,vushtrri,
argentina,,plaza de mayo,
united kingdom,devon,england,dunkeswell
cuba,,provincia de guantanamo,la coloma
iran,,markazi province,shazand
somalia,,gobolka shabeellaha hoose,jilib
indonesia,,daerah khusus ibukota jakarta,lagoa
india,,state of west bengal,gopalnagar
hong kong,,kowloon city,kowloon city
brazil,jaboatao dos guararapes,estado de pernambuco,guararapes
portugal,alcobaca,distrito de leiria,benedita
western sahara,,,laayoune / el aaiun
china,,fujian sheng,shengyang
canada,saguenay/lac-saint-jean,quebec,normandin
australia,whittlesea,state of victoria,germantown
el salvador,,departamento de santa ana,el tablon
"moldova, republic of",,raionul dubasari,pohrebea
australia,shoalhaven shire,state of new south wales,kangaroo valley
namibia,,karas,tses
uganda,adjumani district,northern region,zoka
serbia,,,kumanovo
united kingdom,oxfordshire,england,longworth
portugal,castro daire,distrito de viseu,vila
colombia,,departamento de arauca,"victoria, colombia"
liberia,,,farmington river
bulgaria,obshtina chernoochene,oblast kurdzhali,novi pazar
brazil,dumont,estado de sao paulo,dumont
canada,saguenay/lac-saint-jean,quebec,saint-felicien
pakistan,,sindh,thul
australia,cardinia,state of victoria,garfield
pakistan,,punjab,lota
mexico,san vicente tancuayalab,estado de san luis potosi,flores magon
south korea,,,kojong
china,,jiangxi sheng,leibei
india,dhenkanal,state of odisha,
russian federation,,chechenskaya respublika,kobi
turkey,,yozgat,huyuk
uganda,adjumani district,northern region,maaji
mozambique,,,naco
india,,state of himachal pradesh,shogi
myanmar,,,irrawaddy river
brazil,santa filomena,estado do piaui,nova olinda
australia,east gippsland,state of victoria,cobungra
india,sheikhpura,state of bihar,
cote d'ivoire,,worodougou,seguela
philippines,province of nueva ecija,central luzon,talaba
bangladesh,,,kadamtala
finland,lappland,lapin laeaeni,luosto
azerbaijan,,kurdamir rayon,agsu
indonesia,kabupaten aceh singkil,nanggroe aceh darussalam province,
pakistan,,azad kashmir,maula
france,departement de la corse-du-sud,region corse,porto
france,departement de la loire-atlantique,region pays de la loire,saint-vincent-des-landes
pakistan,,khyber pakhtunkhwa province,patan
guinea,kouroussa,kankan region,
turkey,,corum,bogazkale
south africa,,province of north-west,leeds
afghanistan,,wardak,durani
nepal,,,dhunche
russian federation,,moskovskaya oblast',bittsa
nepal,narayani zone,madhyamanchal,bara
china,,guangdong sheng,boshe
papua new guinea,madang,madang province,
mexico,,estado de morelos,temixco
zimbabwe,,matabeleland south province,esigodini
spain,provincia de pontevedra,galicia,obra
turkey,,elazig,sutluce
croatia,,viroviticko-podravska zupanija,sekulinci
ghana,tano south,brong-ahafo region,
pakistan,,punjab,ayub stadium
india,,state of maharashtra,deulgaon
cote d'ivoire,,haut-sassandra,vavoua
afghanistan,gurziwan,faryab province,
kenya,,,taveta
uganda,masaka district,central region,masaka municipality
canada,,nova scotia,melbourne
china,,shanxi sheng,kuantan
philippines,province of negros oriental,central visayas,siaton
japan,,shiga-ken,nagahama
india,,state of uttar pradesh,balua
bulgaria,obshtina nesebur,burgas,
united states,schuylkill county,pennsylvania,westwood
jamaica,,parish of saint thomas,morant bay
australia,,state of new south wales,sydney hospital
australia,,state of new south wales,windsor downs
brazil,cambuci,estado do rio de janeiro,cambuci
united kingdom,argyll and bute,scotland,oban
ireland,county cork,munster,blackrock castle
indonesia,,nanggroe aceh darussalam province,bukit gadeng
bosnia and herzegovina,,federation of bosnia and herzegovina,knespolje
australia,penrith municipality,state of new south wales,llandilo
mexico,,estado de oaxaca,ceiba
philippines,province of negros occidental,western visayas,victorias
afghanistan,zharey,kandahar,
nepal,bagmati zone,madhyamanchal,teku
indonesia,,provinsi nusa tenggara barat,sumbawa besar
kenya,,nairobi province,kenyatta national hospital
canada,,newfoundland and labrador,belle isle
montserrat,,parish of saint peter,salem
russian federation,,respublika ingushetiya,nizhniy alkun
france,departement du calvados,region basse-normandie,la motte
united states,hampden county,massachusetts,longmeadow
zambia,,northern province,malole
iran,,kermanshah province,zanganeh
iran,,khorasan-e razavi province,jong
nepal,,,thapathali
indonesia,,nanggroe aceh darussalam province,gapui
iraq,,muhafazat as sulaymaniyah,khurmal
democratic republic of congo,,,kalundu
argentina,,provincia de buenos aires,billinghurst
tanzania,,rukwa region,kindu
turkey,,duezce,dagdibi
nigeria,,rivers state,khana
united states,prince george's county,maryland,fort washington
sudan,mudiriyat kassala,kassala state,
mexico,navolato,estado de sinaloa,montelargo
india,,state of rajasthan,borana
mali,,mopti region,mopti
sweden,hultsfreds kommun,kalmar,trada
pakistan,,punjab,khaglanwala
peru,provincia de pataz,la libertad,buldibuyo
australia,moyne,state of victoria,broadwater
nepal,kosi zone,purwanchal,thamkharka
sierra leone,,eastern province,manduvulahun
france,departement du nord,region nord-pas-de-calais,grande-synthe
iran,,esfahan province,ali abad
saudi arabia,,makkah,muzdalifah
myanmar,,,pegu river
slovenia,,obcina skofja loka,skofja loka
finland,varsinais-suomi,province of western finland,nunna
democratic republic of congo,,orientale province,naka
pakistan,,khyber pakhtunkhwa province,nasara
sri lanka,,western province,independence square
mexico,,estado de coahuila de zaragoza,galveston
turkey,,manisa,cukurova
canada,,ontario,downsview
turkey,,sivas,koseli
russian federation,,saratovskaya oblast',sosny
armenia,,ararati marz,masis
pakistan,,sindh,mithiani
india,,state of chhattisgarh,sargaon
ghana,,ashanti region,asawasi
thailand,,changwat songkhla,hat yai
kosovo,,vushtrri,nevoljane
pakistan,,punjab,services hospital
greece,nomos rodopis,east macedonia and thrace,kallyntiri
united states,douglas county,nebraska,mercer
bangladesh,,dhaka division,elenga
thailand,,changwat surin,si narong
turkey,,bilecik,bozuyuk
china,,xinjiang uygur zizhiqu,elixku
trinidad and tobago,,princes town,moruga
croatia,,istarska zupanija,savudrija
united states,butler county,ohio,miami university
thailand,,changwat surat thani,ban tha kham
somalia,,gobolka hiiraan,buqda caqable
lebanon,,mohafazat mont-liban,tarchich
vanuatu,,shefa province,eton
algeria,,adrar,
united states,lea county,new mexico,bronco
india,,state of tamil nadu,chromepet
bangladesh,,chittagong,companiganj
chile,provincia de llanquihue,los lagos,el bosque
iraq,,muhafazat al anbar,wadi al mirah
australia,,state of western australia,south passage
afghanistan,,herat,aybak
united states,spokane county,washington state,moran
china,,sichuan sheng,ertan
pakistan,,khyber pakhtunkhwa province,kalam
united states,providence county,rhode island,brown university
montserrat,,parish of saint peter,old towne
indonesia,,jawa timur,baduwa
benin,,,odala
japan,,hiroshima-ken,nigata-honmachi
united states,vigo county,indiana,
pakistan,,khyber pakhtunkhwa province,lassan
india,,state of odisha,satabhaya
australia,wyndham,state of victoria,tarneit
united states,,mississippi,tunica municipal airport
south africa,amathole district municipality,province of eastern cape,mnandi
nepal,narayani zone,madhyamanchal,pulchok
sudan,,central darfur state,tella
sierra leone,,southern province,lago
united states,freeborn county,minnesota,hartland
kyrgyzstan,,osh oblasty,papan
philippines,province of benguet,cordillera administrative region,mount pulag
nigeria,,jigawa state,garki
ghana,,,kasa
uzbekistan,,toshkent viloyati,yangiobod
argentina,,ciudad autonoma de buenos aires,villa crespo
sierra leone,,eastern province,koidu
canada,,ontario,vimy ridge
colombia,,departamento de boyaca,belencito
nigeria,omala,kogi state,
india,,state of odisha,rengali
india,,state of gujarat,marmat
kenya,,nairobi province,loresho
japan,,nagasaki-ken,kuta
thailand,amphoe bannang sata,changwat yala,
czech republic,,liberecky kraj,lhotka
australia,,state of new south wales,chaffey dam
saudi arabia,,,wadi al khalij
finland,uusimaa,southern finland province,myyrmaeki
zimbabwe,,matabeleland north province,kamativi
russian federation,,volgogradskaya oblast',romashki
bangladesh,,rajshahi division,panchgram
algeria,,wilaya de tizi ouzou,tikjda
armenia,,syunik'i marz,kapan
czech republic,,liberecky kraj,vranov
pakistan,,balochistan,sami
indonesia,,provinsi nusa tenggara timur,kampung tengah
india,,state of karnataka,kodigenahalli
australia,circular head,state of tasmania,smithton
kenya,,busia district,matayo
japan,,hokkaido,mizuho
democratic republic of congo,,south kivu province,luvungi
czech republic,,kralovehradecky kraj,dvur kralove nad labem
singapore,,,orchard
mexico,tlalnepantla,estado de morelos,
india,,state of gujarat,kantharia
burkina faso,province du sanmatenga,centre-nord,pensa
afghanistan,,faryab province,astanah babah
brazil,traipu,estado de alagoas,gordo
iran,,markazi province,var-e bala
slovakia,,zilinsky kraj,kolarovice
russian federation,,orenburgskaya oblast',novoural'sk
lebanon,,mohafazat baalbek-hermel,maaraboun
turkey,,nevsehir,kalaba
india,,state of odisha,manesar
afghanistan,,ghazni,qarah baghi
uzbekistan,,,termez airport
canada,,yukon,grand forks
zambia,,luapula province,kapwepwe
pakistan,,punjab,qasimabad
canada,,prince edward island,kensington
pakistan,,sindh,jati
india,,state of himachal pradesh,jawali
bangladesh,,rajshahi division,guabari
turkey,,guemueshane,dumanli
india,bidar,state of karnataka,
italy,provincia di torino,regione piemonte,chieri
turkey,,konya,candar
zambia,,western province,limulunga
australia,loddon,state of victoria,wedderburn
ukraine,,khersons'ka oblast',beryslav
nicaragua,,departamento de carazo,jinotepe
canada,,ontario,leeds
myanmar,,shan state,kekku
australia,mid-western regional,state of new south wales,gulgong
south sudan,,eastern equatoria,opari
nepal,mahakali zone,sudur pashchimanchal,bagh
kuwait,,muhafazat al ahmadi,al fintas
philippines,,,batala river
nigeria,,ekiti state,ikerre
china,,sichuan sheng,zipingpu
russian federation,,voronezhskaya oblast',mikhaylov
guinea-bissau,,,cumere
guyana,,demerara-mahaica region,albouystown
zambia,,western province,tahe
china,,sichuan sheng,dubai
denmark,lolland kommune,region sjaelland,nakskov
south korea,,,han river
india,,state of punjab,jandi
india,,state of gujarat,kharad
germany,,,havel
north korea,,p'yongan-bukto,sindo
paraguay,,departamento del guaira,
brazil,rio de janeiro,estado do rio de janeiro,catumbi
united states,fairfield county,ohio,
indonesia,,sumatera utara,ambar
albania,,qarku i elbasanit,dushk
india,,state of andhra pradesh,bukkapatnam
china,,shandong sheng,dongming
afghanistan,,nangarhar,za khel
occupied palestinian territory,,west bank,yanun
japan,,niigata-ken,yoshii
japan,,,chubu centrair international airport
pakistan,,sindh,lalia
united kingdom,lancashire,england,pendleton
madagascar,,,amboaboaka
pakistan,,punjab,wazirabad
australia,tablelands,state of queensland,walkamin
ireland,kilkenny,leinster,woodstock house
nepal,lumbini zone,pashchimanchal,lamdanda
indonesia,,jawa barat,nunuk
tunisia,,gouvernorat de mahdia,chebba
united kingdom,hampshire,england,romsey and stockbridge
greece,nomos messinias,peloponnese,
brazil,rio de janeiro,estado do rio de janeiro,rio comprido
belgium,provincie oost-vlaanderen,flanders,melle
venezuela,,estado vargas,catia la mar
united kingdom,east renfrewshire,scotland,newton mearns
india,,state of odisha,chandragiri
south africa,city of tshwane metropolitan municipality,gauteng,hercules
bangladesh,,khulna division,gangni
australia,coffs harbour,state of new south wales,moonee beach
russian federation,,zabaykal'skiy kray,shapka
afghanistan,,laghman,
democratic republic of congo,,orientale province,agoro
united states,plymouth county,iowa,struble
south africa,vhembe district municipality,limpopo,mukula
papua new guinea,,east sepik province,kairuru
turkey,,hakkari,yuksekova
nepal,,,taulihawa
algeria,,wilaya de skikda,ain kechera
afghanistan,,kapisa,payindah khel
algeria,,wilaya de djelfa,birine
uganda,lwengo district,central region,ngereko
uzbekistan,,,chardara
yemen,al mukha',muhafazat ta`izz,mocha
namibia,,kunene,ruacana
mexico,,estado de veracruz-llave,chiconamel
nigeria,,delta state,ndoni
italy,provincia di venezia,regione veneto,crea
trinidad and tobago,,tunapuna/piarco,lopinot
brazil,bom jesus da lapa,estado da bahia,bom jesus da lapa
turkey,,sivas,yigitler
tajikistan,,viloyati mukhtori kuhistoni badakhshon,qalaikhumb
venezuela,,estado trujillo,palo negro
canada,,newfoundland and labrador,jamestown
peru,provincia de santa,ancash,brena
russian federation,,chechenskaya respublika,alkhazurovo
south korea,,jeollanam-do,haenam
india,,state of gujarat,jhalod
united states,cook county,illinois,des plaines
switzerland,district du val-de-ruz,canton de neuchatel,fontainemelon
bahrain,,southern governorate,
united states,gallatin county,montana,central park
spain,provincia de avila,castilla y leon,martinez
spain,provincia de cuenca,castilla-la mancha,fuencaliente
new zealand,,wellington,te horo beach
russian federation,,respublika sakha (yakutiya),kuta
nigeria,,anambra state,umuoji
colombia,,departamento de santander,marta
russian federation,,respublika kareliya,segezha
nigeria,,osun state,gbongan
