Latitude,Longitude
30.76213,-86.57051
41.18759,-73.87014
1.30889,32.45639
53.1836,24.7569
-34.54824,-71.40066
34.54733,45.12725
55.51514,36.97746
3.13333,101.38333
-23.6617,-47.5454
48.01667,21.16667
40.42359,15.73462
49.52721,17.58594
-15.43689,49.73871
31.32955,77.2809
32.51725,35.15349
50.58377,-126.92707
51.66361,16.0845
68.88062,33.01842
17.18024,121.26374
13.69509,104.03693
49.13743,13.2352
55.0,-7.35
-7.00889,107.55083
47.74318,18.11913
34.21175,71.05215
7.291110039,122.0660019
44.49681,18.22974
35.23831,58.46558
32.30390167,64.55560303
46.89052,6.72608
-32.91999,27.42586
33.86224,-118.39952
33.8314,-118.07284
40.11206,-74.10903
-26.45794,29.46553
32.76205,120.26944
41.78232,-72.61203
39.0,71.0
24.76135,88.97948
40.8076,-72.70871
34.40278,73.30806
33.72519,70.51122
-0.10221,34.76171
-7.56667,15.06667
54.7,-6.2
31.94727,64.88416
16.56505,104.75273
43.36029,-5.84476
23.25,109.41667
36.13249969,1.638329983
33.84778,35.55694
35.4367981,-94.34829712
13.77888,-85.40118
50.11552,8.68417
-34.99604,173.46665
33.85444,35.51167
42.9075,129.50778
32.66662,35.555
54.52429,-1.55039
41.53333,23.43333
28.08529,-80.66644
28.5809,51.7139
6.72729,3.81737
35.28403,70.17017
44.31667,23.8
51.88571,-0.52288
46.17048,5.29052
12.11667,37.78333
-16.43436,168.23643
53.43012,-1.35678
34.38970184,63.37609863
42.63892,-83.29105
42.27043,43.96041
32.39648,51.59749
15.7173,120.8118
40.83119965,-73.02950287
26.84766,89.37558
22.89559937,88.40249634
31.20999908,-9.199999809
43.05319,-2.33689
43.32842,-3.03248
33.57175,36.4027
26.91628,87.50148
21.76548,78.30601
46.34889,14.06389
33.86319,74.76524
49.25,-123.1330032
54.9076,99.0276
12.74972,-16.38083
40.14622,-74.71183
-9.42102,15.74668
-3.05698,27.0296
48.65007,-72.44906
7.06083,8.58201
42.097,-79.23533
42.03336,-87.8834
-17.64322,31.784
40.93959,24.40687
-33.7528,151.25857
35.46670151,133.0670013
6.1,100.3
3.20025,33.08095
48.32467,33.25617
-6.31694,106.66417
52.92277,-1.47663
22.06046,88.10975
37.36667,118.01667
-7.0397,109.8563
31.40013,74.30423
36.2651,29.41369
42.90361,125.13583
42.8682,132.67367
48.42432,10.87273
14.15,-88.03333
21.42670059,39.8260994
43.82044,18.32322
14.73670006,-17.63389969
44.37107,21.0879
36.93470001,-116.310997
55.28833,23.97472
26.63330078,33.98329926
33.9,63.93333
41.90059,-87.85673
40.13333,23.39754
28.01869,115.01328
25.39242,68.37366
34.05529,-117.75228
25.6368,85.04586
-20.145,28.54083
47.78526,18.9709
18.55389,-96.34306
54.76099,17.55547
31.6351,48.0847
53.6239,87.3598
46.81228,-71.21454
38.62961,-9.11557
15.26792,38.54196
54.58333,-5.93333
30.03845,71.81657
13.74472,-89.67306
40.53078,-112.29828
54.3368988,61.38470078
41.85059,-87.79367
47.86667,23.13333
42.12556,21.59778
28.71680069,121.9240036
37.27191,55.43245
21.42664,39.82563
34.00533,71.46947
24.94000053,66.99359894
38.83388,-104.82136
16.93194,-93.12056
43.35619,-8.25796
45.86667,16.16667
36.66265,-77.00857
41.46895,-79.69089
43.41339,13.44951
40.40000153,-3.883330107
33.27668,131.15628
20.94165,110.08288
-5.47808,143.70215
50.68449,13.85815
33.6,-7.54
-25.86522,25.64421
-15.395,-71.54528
50.89772,14.80764
47.5,19.91667
45.4375,40.57556
-26.04877,29.06391
50.67253,14.10301
47.95539,21.71671
42.50835,-89.03178
-5.68333,34.71667
37.29833,44.75694
48.43919,22.71779
41.968,75.74684
42.56898,-0.54987
42.71229935,-71.17030334
41.76142,-88.44369
28.81863,107.96343
46.45347,16.99104
16.90639,-92.09374
37.61852,62.16715
5.45054,5.9431
43.05,132.35
47.81592,40.20363
45.76667,5.68333
19.42155,-98.95038
54.8,9.41667
40.70539856,-73.99629974
10.56373,-71.6446
1.86391,9.76582
43.41667,24.61667
-26.76670074,27.95000076
52.45606,68.18166
-3.3742,29.5397
-6.43639,106.85167
16.39999962,107.7829971
31.5251,106.534
24.9453,97.8557
47.21667,2.08333
50.53532,15.25941
13.89999962,109.2170029
35.6886,46.0505
44.11667,129.15
41.27065,-72.94705
-7.32899,15.6774
9.691,80.1643
7.2825,124.30861
26.09703,-80.12727
43.70000076,7.25
43.32472,21.90333
40.35176,-76.13439
31.5127,74.3481
16.29603,43.29591
39.91673,-8.2165
54.0887,12.14049
30.60336,77.96436
45.48651,10.47285
53.75,-2.48333
10.62158,13.38973
31.81270027,-82.97899628
34.42711,-77.54608
12.79766,105.04318
48.59184,18.84958
-3.3237,120.3945
-6.55472,106.70083
36.65079,53.29905
30.1125,47.71773
6.683330059,-1.616670012
40.81667,-73.93722
-2.833329916,132.0829926
24.8736,88.5562
30.00737,31.23927
34.54087,70.99662
37.76334,42.78929
38.29035,-85.58829
25.43844,112.35247
8.45412,46.70832
33.39833,35.64389
34.28262,62.97825
30.64908,-89.89257
-15.15917,40.4025
30.09357,66.97759
-3.28,119.3881
37.96939,42.4453
40.99954,-75.18129
15.05278,39.18722
10.09495,124.90168
45.78,15.07278
37.92150116,-83.25959778
48.80431,19.63631
47.82289,35.19031
13.72026,-1.82755
4.93037,97.79129
40.194,-74.04875
-16.66670036,-49.26670074
43.35249,-97.43729
37.82,44.32611
33.21392,68.10892
43.12785,43.45732
15.41667,44.56667
-3.45685,30.3572
-14.90033,50.27876
-7.682499886,109.8659973
38.50722,125.75583
-1.02716,20.56262
38.01506,-7.86323
69.08117,33.17761
13.38000011,44.31389999
16.35847,75.89101
8.6933,-12.04304
38.00409,-122.5497
30.5488,63.7888
44.24441,-97.04089
42.43735,-122.85893
31.93404,35.9794
41.65603,46.55161
53.6884,23.8258
46.3,4.83333
50.72418,-127.49496
8.51889,81.18944
42.24177,-70.80365
41.60677,-71.98091
47.56332,13.63704
0.11667,34.05
35.90975,67.01246
24.7841,88.51383
39.1911,-106.81754
-6.82102,37.66122
51.96699,31.72256
40.58927,-74.47182
11.8619,31.0498
8.7,80.53333
23.984,97.875
-17.50404,30.97388
-3.0,132.41667
-34.75155,149.72086
-8.1335,113.2248
13.9171,-10.4896
45.65583,15.51778
21.08384,95.99728
-46.89887,168.12897
8.09807,-10.69429
43.21667,27.91667
42.45306,59.61028
33.14165,71.15742
-6.2305,106.9325
31.4289,65.63492
45.63391,9.23013
40.51083,19.62222
26.33338,88.55777
34.49917,35.99306
47.24678,39.51088
36.09986,-79.87892
34.09174,49.68916
-6.96923,12.84043
22.72667,78.41536
39.12343,36.07767
32.81126,-83.17265
10.17648,9.32349
50.27156,18.85649
55.95000076,-3.200000048
-35.28346,149.12807
39.99127,46.83653
48.43996,21.81012
32.35237,-84.96882
4.41177,32.57046
26.85529,79.63603
9.49689,-12.24061
24.95775,56.20598
40.76871,-73.74708
32.95373,-96.89028
45.68262,28.61487
40.42788,-74.41598
30.8016,61.3931
35.49333,128.74889
55.3842,71.88913
1.293059945,103.8560028
-7.63918,15.21685
51.87967,-0.41748
-2.8666,29.4833
35.87782,68.98466
40.60427,-73.65541
52.2878,12.98893
25.92104,81.99909
27.05669975,54.05830002
38.99760056,-81.97399902
50.61655,27.16055
9.516670227,80.40000153
7.29366,6.10432
-9.10611,124.8925
47.78323,29.20542
34.58333,135.46667
32.92814,35.07647
39.48623,-75.02573
22.45122,89.24619
26.17000008,32.72719955
-2.1115,30.048
19.88333,-72.83333
-17.61667,18.6
35.68500137,139.7510071
-2.8951,29.6069
44.63498,18.8434
34.31295,-78.16111
40.6701,-73.81902
42.21731,-73.86457
40.53646,-80.1845
50.20366,36.40774
5.2104,95.9836
19.88559914,102.1350021
27.68860054,-82.57230377
9.5635,80.4836
8.752779961,-71.80809784
-31.95224,115.8614
-8.8432,121.6623
13.0,-85.0
2.2499,32.89985
49.40461,21.08326
36.03389,66.12194
43.38111,40.07944
52.32127,20.97204
35.93012,-82.11206
25.18330002,85.51670074
43.62876,18.96766
60.25191,29.6085
-24.36667,30.3
-22.78556,-43.31167
45.81022,13.97937
42.14285,-77.05469
13.5,39.5
-3.3912,29.6933
14.85,-90.2
43.02395,-78.76781
31.5,90.2
39.39227,40.86028
48.38202,-89.25018
52.0495,29.2456
40.64369965,-73.90070343
53.93361,37.92792
-4.46268,15.34701
29.88508,51.57517
23.11037,113.4418
42.04177,-70.67226
16.25066,43.17961
38.96991,39.81206
28.31821,91.3236
0.34628,32.60523
32.31662,10.39551
27.84672,83.86962
37.38594,-6.05258
42.96892,46.09611
4.60226,-61.11025
46.01822,26.21208
14.4257,-7.078
54.80022,-66.83183
39.54056,43.67135
35.19869,32.99338
42.20331,143.00321
37.18817,-3.60667
25.53333,61.18333
29.35261,96.85426
36.98944,37.89639
23.17306,-82.18444
45.33556,11.51101
37.41667,117.03333
33.54430008,-84.2338028
55.75,49.13330078
-34.03627,23.04713
46.02275,-98.23594
38.88330078,-6.966670036
18.06778,-94.38194
16.2985,43.23831
34.0014,71.44278
-33.97447,151.22277
44.2857,11.88334
44.52625,18.45421
44.65811,45.6436
39.8688,116.27745
30.7438,48.4241
34.82124,69.65101
-20.93330002,29.0
38.88341,-82.13181
48.41675,-71.06573
54.74306,55.96779
32.7899,66.65922
-3.3474,29.5773
39.18610001,21.4803009
31.25181,34.7913
42.70071,-2.71844
43.12165,133.12347
40.189,-3.83526
-3.83333,32.6
36.70962,59.03845
38.16889,127.02333
26.22139,50.51667
34.14222,35.65222
38.38012,43.47319
44.60088,-73.6732
47.14972,9.76667
45.71489,8.82222
38.39151,16.35669
24.36669922,87.1832962
43.73976,7.42732
13.51669979,2.116669893
24.49215,-12.65625
33.88330078,10.11670017
32.52515,-93.75018
42.6609,-77.05386
33.954,-94.94244
12.98333,120.85
47.27239,12.75985
-34.92145,-57.95453
-1.48256,40.03341
33.95621,-83.98796
37.78361,37.63667
-6.3784,105.83
51.9125,5.65556
37.6216,46.6677
19.76440048,110.9000015
50.75007,-103.91774
41.66394,-83.55521
-4.23116,-69.93858
43.775,-88.43883
43.22861,17.70083
44.50013,7.17952
48.41667,90.28333
7.82286,18.16053
52.9455,36.511
13.55,-15.96667
50.82389,40.60917
39.11772,68.41278
33.26667,-0.31667
39.66038,-76.88859
-12.51667,20.81667
46.47219849,-112.2399979
49.43458,17.78037
35.72935,69.15499
21.36945,95.77167
-3.98333,39.65
42.63333,24.8
53.7197,28.3907
35.43467,66.75602
33.27278,35.3525
31.75662,13.99422
45.88158,8.53834
52.16428,13.47222
14.0683,121.3256
-0.82468,12.59562
35.48443,37.24948
39.2951,-77.86055
35.00096,105.97339
21.50338,92.06153
50.94823,10.70193
28.50098,34.51338
34.87106,71.1399
-3.0703,29.7919
41.52644,22.12036
22.5696,102.6633
35.5561,47.9566
47.56669998,7.599999905
39.76720047,21.72220039
-1.97811,40.14832
32.79814,35.77014
48.55999,1.03069
9.766670227,123.5329971
30.98822,34.93176
48.80565,2.18864
37.27,-109.32067
39.66873,-74.28236
61.2181015,-149.8999939
31.94508,35.07194
30.02631,-90.71315
45.53121,-73.51806
31.7166996,35.20000076
43.4,94.4
42.68279,-89.01872
34.3669,75.5907
33.1683,68.09695
41.34317,-70.74475
22.72732,72.44128
54.0,-2.0
5.30361,43.57944
29.85,31.21667
18.01110077,-66.6140976
33.40706,-85.25439
39.71667,140.11667
22.8806,89.71901
-1.91375,111.28292
32.77327,69.57125
-6.45917,107.94444
53.34737,21.11229
8.41091,20.64728
38.09104,39.39249
48.08330154,-1.683330059
35.96832,66.22067
44.42941,-93.20188
49.42854,32.06207
50.85023,0.47095
38.04931,-78.51918
40.85343,-73.41151
35.37181,70.25682
-23.96083,-46.33361
50.19883,7.85892
34.05922,74.57769
14.24623,121.16976
-4.050000191,39.66669846
52.04583,4.95278
-4.35202,152.26327
14.99551,121.03082
-6.11667,39.28333
8.666669846,39.01670074
10.51667,76.21667
11.50655,104.71594
41.44093,-71.88118
40.64094,-74.38348
39.41837,-92.43824
36.2357,49.4839
-28.9876,28.59866
35.96201,-84.90967
41.63333,23.2
18.80454,110.39512
51.43330002,14.25
-25.42581,31.17728
48.17888,3.25075
32.32426,74.34974
49.75594,16.46829
18.84577,79.46165
35.40417,8.12417
34.69139862,44.96080017
61.67642,50.80994
5.03333,115.06667
14.0,77.0
43.82179,19.3385
31.54429,77.04259
9.99806,-13.96611
42.0,21.43330002
33.20809937,35.5685997
18.41639,-96.12583
-2.9302,29.6117
57.3391,52.1301
39.05095,-74.75794
45.59056,17.225
5.25726,-4.00466
25.11853,66.72985
49.09848,140.25313
-21.43330002,-66.86669922
51.36487,17.46878
33.5798,47.78011
40.38778,20.05694
58.45758,49.28667
10.4957,99.17971
40.55611,50.00556
26.89488,79.73967
51.91669846,4.5
40.89694,20.77694
64.95546,34.57929
10.12279,-85.01688
6.17471,102.28802
-33.89103,151.27157
47.71670151,16.0333004
42.47494,21.68738
33.8925,44.70972
35.20399857,-97.44450378
42.10704,-72.09869
47.85146,17.17392
25.26979,-99.69223
22.35823,73.11404
-4.37154,15.28453
31.55209923,-90.45010376
-0.600000024,36.58330154
42.38333,-8.7
6.57891,-76.88628
46.6557,29.96722
39.11597,45.46168
42.61529922,-77.40249634
35.64428,-82.3029
5.1587,96.8255
37.78022,20.89555
51.68033,7.82089
0.50934,29.14182
43.95952,17.90288
33.79403,75.10679
34.96865,68.83313
35.14,139.61917
40.51995,-111.93632
13.17639,-16.01694
33.44454,73.14269
35.57043,57.29865
-25.96220016,32.45890045
47.10316,17.43802
-2.53371,140.71813
51.66778,-3.2075
53.98725,63.27611
48.87382,37.90327
21.5438,109.712
49.47593,10.98856
55.6268,8.28757
-33.81756,25.38841
40.73167,-73.97833
-25.81015,28.74248
39.90093,-76.6058
49.16669846,20.0
41.74305,-92.72241
58.68139,23.84528
43.83613,18.31028
42.19278,43.76527
55.04109955,82.93440247
42.39063,18.91417
41.34621,-73.079
37.49906,39.35262
51.05782,3.27359
43.80221,18.52593
45.40944,141.67389
38.17093,44.25446
60.70763,28.75283
43.35814,1.27709
50.83330154,4.0
51.81669998,11.35000038
57.78145,14.15618
53.2485,40.2871
36.24992,46.2735
44.11667,27.26667
34.25528,35.65806
-8.23333,17.16667
40.06983,-75.3163
-3.26701,30.42167
51.39462,8.57146
38.36006,44.42056
32.97941,75.71723
-0.75021,29.05846
55.0415,82.9346
45.89579,-91.186
26.66167,119.52278
22.0,105.0
19.41670036,100.8830032
34.16253,-112.85074
29.20698,82.42473
21.13962,105.84926
49.70722,40.55306
42.68583,26.32917
39.83672,-84.41134
53.145,39.34278
31.30862,-110.94217
14.789,8.5257
6.947,79.8734
36.61056,128.27417
36.23417,36.3225
51.75,19.4666996
13.2076,-10.462
6.800000191,-58.16669846
35.9132,-79.05584
-13.06667,22.68333
-26.55,31.01667
-3.4005,30.1724
27.69778,85.32373
43.63898,18.81677
42.6865,18.36435
17.0,-4.0
40.08330154,21.41670036
40.63399,-73.99681
-17.2614,27.46179
4.74359,7.04446
34.88345,-82.70736
31.63576,44.63344
-28.64201,153.61194
41.32749939,-89.1289978
35.97987,-78.50972
37.59015,-77.55638
48.66863,38.75444
-16.23667,37.67083
50.72391,3.16117
36.175,44.38667
30.44079,48.18428
48.56361,18.16712
58.71939,27.95661
61.65027,24.67115
51.08330154,-114.0830002
33.75370026,-84.40740204
46.90097,-119.63059
49.34449,7.18045
45.82586,23.01481
53.9608,30.3393
3.02013,30.91105
36.34117,-90.22038
41.00922,21.61467
31.6035,55.40249
15.93330002,108.1669998
3.86528,-67.92389
46.81718,-95.84533
51.95000076,8.833330154
34.78371,69.15001
2.81667,101.41667
46.59384,18.51218
21.08333,107.25
29.96352,53.04509
35.08944,139.06861
36.43330002,126.5830002
32.29006,67.56564
14.57976,44.75022
46.45,24.06667
27.2255,79.7842
20.31669998,72.96669769
46.08333,18.23333
4.46638,126.73785
-0.37278,31.79306
40.144,-75.11573
42.16194,20.70278
39.6288,39.79071
41.52302,23.39326
-3.94118,21.55413
31.82083,118.65417
7.7411,8.5121
51.36131,66.56391
34.23073,-77.96582
11.1,-2.2
13.34192,8.85697
59.64613,65.70774
7.51667,81.78333
38.78257,69.87081
39.46527,-95.73637
32.2942009,-64.7838974
32.39722,120.40278
31.65078,35.06439
50.7236,-3.52751
18.97500038,72.82579803
32.26305,67.75727
17.05,-61.8
28.38610077,-80.74199677
22.85315,91.76109
36.334,4.3587
40.86643,-87.36364
25.18330002,-99.75
19.62717,109.92917
42.56955,47.86447
36.32375,-79.36169
8.63597,-11.47411
30.31188,-95.45605
22.93218,88.41859
-17.98329926,-67.15000153
47.41583,9.89056
34.05363,74.38188
-2.70879,29.24198
48.08613,18.18447
19.10829926,-96.64170074
45.22222,19.37694
24.7681,88.09628
34.06277,68.93283
32.07991,34.89995
43.20872,46.53875
12.69273,10.25456
45.26972,18.85111
49.21387,21.56763
22.34023,103.84415
45.67691,12.10119
54.27966,-0.40443
39.25722,116.17472
37.88330078,-4.766670227
32.20500183,35.28469849
50.94159,-2.63211
57.0,24.16139
-2.3711,29.4843
42.87111,-97.39728
35.18147,136.90641
29.57523,-95.05021
31.4475,73.69722
31.30419922,66.33280182
37.14833,40.58972
44.47546,6.80013
5.88109,-10.04472
40.73583,31.60611
41.06259918,-81.0983963
-37.48333,147.26667
48.25216,17.21539
54.0992,29.3953
39.21107,41.56234
9.4678,80.4896
-12.14971,-76.98614
16.05251,43.43169
13.61670017,107.9169998
-36.15092,149.95257
36.03112,138.49264
44.53056,14.46861
35.58158,45.37442
49.39086,39.51606
56.03044,93.11164
52.83452,18.89921
29.30222,61.22667
40.65371,-73.93042
26.63330078,92.90000153
30.4771,48.2733
42.73389,19.79194
26.66276,119.11062
37.76521,-122.24164
15.61444,-87.95302
13.17273,7.42226
42.14153,-8.80656
-12.46667,14.03333
29.20381,81.23298
38.15607,43.5523
69.25506,33.33616
33.27569962,-82.9763031
37.08339,-88.60005
38.86389,-96.48917
46.17496,18.95639
33.98308,51.43644
-0.00662,-78.44688
33.27330017,35.19390106
38.8862,44.324
43.45585,44.46034
37.4677,68.64795
43.0945015,-79.05670166
45.89938,12.68488
50.26670074,9.916669846
29.75,31.23333
55.891,28.7849
45.76670074,4.883329868
32.96264,67.94216
44.9892,41.1234
36.6692009,3.095279932
-0.88333,29.65
36.33202,-94.11854
29.42410088,-98.49359894
40.72978,-81.10538
12.98837,104.94911
36.62545,-6.3622
33.54228,74.38031
48.37246,-114.18152
40.85816,-74.0807
5.45683,-9.58167
39.32011,-76.51552
47.21369,18.53306
12.66389,104.86301
30.79102,-89.84869
41.93761,-70.0328
35.88333,66.7
27.8277,103.72828
41.13330078,16.85000038
44.55077,7.71922
6.80448,-58.15527
26.89903,89.09951
-17.84194,25.85425
23.22573,56.51572
54.96667,24.06667
21.85264,106.76101
-12.11667,-77.05
42.79197,-83.62773
35.80041,67.21737
10.51667,-61.41667
33.89749908,70.09999847
42.06222,20.01667
-0.5,31.75
20.06669998,-77.48329926
48.55459976,-122.3349991
36.50111,44.75473
37.94504,23.71416
58.93333,15.01667
32.79477,-116.96253
42.22369,-76.18326
-1.28333,36.86667
35.6069,47.0341
44.20169,17.90397
26.23943,80.4336
8.11785,17.50519
31.61774,119.43981
42.16873,42.67749
35.1181,32.94835
30.94158,-83.49933
36.24629974,46.26649857
52.16772,22.29006
32.29876,-90.18481
40.63621,-73.68152
33.61044,74.13883
43.55264,19.20662
33.78396,68.07207
27.03766,14.42832
-34.61772,-68.33007
41.45280075,-82.18240356
43.77483,11.44842
51.11311,20.87162
40.94194,19.705
45.06494,18.03851
-17.88333,30.7
31.05890083,70.94190216
39.91642,-7.45655
-30.15871,131.60621
-6.82222,107.13944
50.45247,13.83818
48.90485,38.44207
13.3625,43.84313
10.55215,107.46824
42.10833,44.96389
44.72453,17.32431
32.37908,-80.69261
28.89447,76.58917
54.0,-6.41667
14.51667,22.08333
43.36667,25.13333
20.65035,-75.68046
42.35998,46.42968
-30.86669922,28.60000038
7.18286,1.99119
52.36669922,9.716670036
3.43732,117.54653
-13.18333,33.93333
29.76566,112.26257
40.35705,46.58405
45.12302,-92.53659
36.26556,111.67528
6.969,-71.95045
13.09917,102.70611
44.62053,-88.76232
25.19306,117.37194
26.7617,89.07669
32.30485,50.54625
14.94944,37.91222
49.41694,-82.43308
24.25,55.75
29.5,34.0
61.60759,23.53249
40.72472,26.0825
-31.5,29.0
47.26745,124.74183
21.06601,94.68068
43.4028,3.69278
32.62938,62.47089
34.46864,68.68014
40.40278,20.16556
12.64999962,-8.0
41.86505,-80.78981
43.84889,20.03632
18.21667,99.43333
43.61959,25.35044
42.76537,-71.46757
17.93333,-76.55
9.05,80.91667
26.8405,-106.92016
41.0,26.0
50.2035,38.1067
34.87829971,-1.315000057
35.61283,53.72225
31.87737,-86.33108
10.58034,103.7055
16.1446991,42.27859879
7.20528,122.23306
32.17916,35.13038
32.90517,-80.66677
-8.49584,140.3948
40.38330078,18.18330002
-2.86508,29.00499
27.76919,-82.76899
44.27221,135.05227
42.37680054,-71.11530304
44.46699,-73.17096
24.84731,88.72502
-4.08394,39.66161
54.51889,18.53188
-8.21664,15.89527
16.85222,-91.74056
1.1054,13.09839
53.48411,18.75366
43.93817,18.80079
13.0,105.0
24.54794,84.28042
51.21006,16.1619
42.89999,-2.16516
-4.2464,120.2322
8.02056,-10.27222
48.26,11.43402
-19.60944,34.74306
40.57322,139.93038
27.3319,88.6019
33.19363,43.99889
38.86116,-90.09761
17.1383,-95.06266
4.57213,28.39549
38.85902,35.46439
38.24861,22.08194
51.53333,0.01667
31.83690071,65.00579834
35.9139,47.0239
45.52716,9.3334
-2.99864,18.57403
39.66056,-95.52637
37.48412,13.98542
26.70582,92.22659
13.23686,1.83458
43.1009,-75.23266
20.05816,83.38451
52.29893,0.58185
5.75132,9.3137
8.941109657,-75.56140137
53.34855,18.4251
40.01035,-79.90088
49.57202,18.78751
59.21427,10.138
36.61207,44.52372
49.82619,30.41487
44.71583,8.07935
10.70128,103.825
40.91149,-73.78235
44.50319,18.99991
-4.1,-38.48333
-12.26669979,49.28329849
33.52206,35.38604
36.73419952,69.53970337
-16.79361,39.20389
44.95816,-124.01789
46.56667,20.66667
25.32882,115.72783
47.97873,38.80897
-31.93333,115.8
20.41670036,72.84999847
36.26468,68.01551
53.40994,22.40988
41.0897,14.09878
23.64626,88.62361
17.76825,-77.22916
19.0,-70.66670227
30.7166996,-112.1500015
42.41667,27.7
29.4031,52.6767
15.5,101.0
34.03333,44.81667
22.9666996,-82.34169769
6.83222,-75.92083
36.65702,43.48016
38.87562,-84.61022
22.29999924,70.78330231
10.59901,-66.9346
37.07329941,22.42970085
26.56124,88.42525
22.64859,88.34115
43.52896,-72.82705
59.43075,62.34967
8.60327,-83.11342
46.18812,14.37335
11.82579,3.89131
-8.1817,123.8068
6.944,80.2134
-4.42833,-62.26889
0.454443991,34.07580185
41.85583,123.92333
42.26885,47.34114
54.58470154,90.78079987
55.5005,46.41288
18.21534,-77.18483
43.80583,17.53056
1.01667,110.36667
45.86246,28.29923
30.39599991,-88.88529968
-18.01670074,20.79999924
56.93972,24.07389
27.20054,84.9844
49.26667,-122.85
41.96083,21.57556
14.10000038,-88.88330078
52.1368,38.2481
45.03222,16.16083
41.96677,-71.43284
24.46133,102.26378
42.22093,-70.93977
24.99301,121.65546
36.03799,138.11308
43.68074,-114.36366
56.9542,23.33736
-3.0801,29.8191
11.29401,104.62727
13.7,-88.01667
35.20583,71.87556
49.49355,6.59686
36.6844,-121.80217
44.57926,0.54921
47.29221,-2.36395
36.71670151,-4.416669846
44.68005,-73.08319
30.72917,66.66083
37.77819824,-81.1882019
36.68793,65.73605
53.65000153,-1.783329964
47.93333,21.08333
33.00884,64.96664
36.02369,69.7956
45.85630035,-111.3310013
-19.33018,48.97791
27.88334,78.07475
49.12494,18.32597
47.63333,6.86667
44.83033,-74.51351
40.75139999,-73.99639893
45.33246,-93.74608
46.355,16.81806
30.7142,31.24425
6.167779922,1.286939979
50.6831,-119.81911
52.13333,79.28333
14.03333,-88.93333
41.61487,70.35204
37.42778,34.87167
34.17071,-79.80367
7.4955,79.8075
47.48746,34.49235
31.89306,72.38167
9.12504,-12.91816
40.84472,69.59833
30.22899,77.37704
13.7407999,-87.66829681
23.75506,90.04215
44.54771,18.10003
38.5915,-75.2913
33.91587,-112.13599
31.34449959,-109.5449982
32.26499939,35.20029831
43.18998,17.87858
36.31899,74.66427
41.21969986,-111.9720001
38.03279,69.17319
5.63333,-73.31667
43.38621,-79.83713
-26.20000076,28.08329964
40.20195,-100.62571
-8.366669655,124.0999985
6.7291,30.41032
46.88079,-96.31673
10.6402,123.7525
26.94737,88.11712
45.85714,15.17927
52.36669922,-0.400000006
30.33694,51.42806
53.52342,16.31066
-27.9666996,26.7833004
10.20750046,-71.60310364
42.96611,129.8425
48.09872,19.80303
42.57509,-71.07867
28.18085,-82.68177
37.22088,-89.46092
44.4291,17.10852
43.10348,45.40973
20.48298,-87.73888
40.39983,-74.63432
48.03156,26.99494
40.53954,-75.49685
28.14811,75.53794
0.9956,102.81673
-19.14861,33.21056
11.84692,13.15712
42.05469,20.99861
31.647,65.58599
2.05,99.75
44.56047,18.62746
43.99113,18.21055
15.48330021,73.83329773
-27.13313,31.99705
43.14897,-72.36064
33.10067,-86.86416
6.19775,102.17098
11.5,43.0
0.49194,35.74303
38.52731,43.95211
34.57808,74.48819
-0.366667002,42.53329849
40.4267,-88.52617
47.97840118,-122.3560028
40.05288,-4.20718
-15.11646,39.2666
51.14648,0.87376
38.3556,44.7962
38.90771,48.24052
49.3424,13.42579
41.9252,44.42568
18.36423,81.88728
-4.88291,149.11732
47.11547,13.13467
30.85233,66.44148
40.1315,-75.06739
11.40311,122.05491
49.28489,31.44513
35.56043,-79.28169
57.0,13.53333
44.60024,-90.96293
32.22977,65.00246
46.26509,-0.62773
7.38558,-1.35617
10.48330021,-0.150000006
42.63784,47.25923
38.29125,70.81812
-3.5638,128.3102
41.56287,41.57332
37.21533,-93.29824
18.19523,-67.14018
36.98880005,-121.5859985
13.45861,14.71472
6.99543,-10.78875
51.86722,12.7823
53.27194,-9.04889
22.93856,88.34312
3.35685,31.85477
51.5388,7.22572
35.15285,-85.31468
35.92633,43.89681
48.85341,2.3488
39.01783,39.60064
42.85842,-70.93005
31.25851,-85.37632
33.01135,35.09467
44.66389847,20.24690056
55.01667,-7.18333
-9.07786,143.20893
37.89783,-88.93146
33.85455,69.76429
10.18694,-74.57528
58.70578,15.76739
26.28417,50.62361
29.72661,-99.07365
50.00095,15.94071
38.87288,22.74374
63.9412,-145.57398
19.85330009,-73.1917038
10.58427,39.62848
8.9,80.0
-20.22,57.7075
5.8402,118.1179
50.57304,21.67937
42.21139,41.95375
48.99839,21.23393
40.75899,-73.56957
-20.3325,57.55833
45.43452,28.41215
49.38519,14.6848
36.45029831,8.439720154
43.60871,17.95078
42.21667,24.1
38.4337,45.7159
21.99102,100.73409
-15.7833004,-47.91669846
18.21704,-63.05783
44.80614,17.48773
33.89609909,35.55860138
13.61917,123.18139
40.60587,141.43183
43.40278,45.42871
40.99617,45.28016
43.84667,18.31611
-5.1829,119.4116
39.75818,-74.19153
7.1305,79.8871
50.13330078,18.98329926
34.07103,74.85408
35.91014,-79.07529
25.955,102.675
1.80807,44.69554
3.31332,117.59152
45.66431,19.69974
48.79284,132.92386
40.33727,-84.64329
44.81007,-68.91337
33.94499969,35.59529877
31.43944,34.40306
20.62253,101.07751
58.32468,12.92533
43.38996,19.6487
27.69711,84.42103
33.61316,-85.96108
50.08330154,8.25
29.95513,77.27921
51.05,3.71667
3.03745,43.39847
52.64817,19.0678
0.04865,18.26034
