"","code","src_actor","month","tgt_actor","country_code","year","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"865","152","CHN","02","","CHN","2018","5a7a7144ff261b1f92ed11b1_1","CHNGOV","20180207","GOV","39.9075","","Beijing Beijing Shi",4,"wn_asia","15","","07","---EDU",-7.2,"EDU","116.39723","https://article.wn.com/view/2018/02/07/Beijing_steps_up_fight_against_IPR_infringement/"
"866","154","PHL","02","PHL","PHL","2018","5a7a75ebff261b2795ed11b3_4","PHL","20180207","","9.6441","","Mindanaw Central Visayas",4,"philstar_headlines","15","UAF;MIL","07","PHLUAFMIL",-7.2,"","123.3256","http://www.philstar.com/headlines/2018/02/07/1785480/dutertes-plan-use-lumads-ancestral-lands-total-sell-out-group"
"867","154","USA","02","AFG","USA","2018","5a7a8436ff261b3fefed11c9_1","USAMIL","20180207","MIL","39.76","","United States ",4,"wn_world","15","","07","AFG",-7.2,"","-98.5","https://article.wn.com/view/2018/02/07/In_a_new_wave_of_the_Afghanistan_air_war_America_has_struck_/"
"868","150","USA","02","USA","USA","2018","5a7a9b89ff261b673fed11c1_1","USA","20180207","","42.33143","","Detroit Michigan",4,"wn_world","15","","07","USA",-7.2,"","-83.04575","https://article.wn.com/view/2018/02/07/Bruins_beat_Red_Wings_32_close_in_on_NHLbest_Tampa_Bay_zi/"
"869","154","USA","02","AFG","USA","2018","5a7aa040ff261b6f2aed11c9_1","USAMIL","20180207","MIL","39.76","","United States ",4,"wn_world","15","","07","AFG",-7.2,"","-98.5","https://article.wn.com/view/2018/02/07/US_Air_Force_B52_Bomber_Unleashes_RecordSetting_Payload_In_A/"
"870","150","","02","USA","USA","2018","5a7aae4fff261b085ced11c3_1","---JUD","20180207","JUD","40.72816","","Jersey City New Jersey",4,"wn_politics","15","","07","USA",-7.2,"","-74.07764","https://article.wn.com/view/2018/02/07/Activists_rally_in_Jersey_City_for_electric_public_transit/"
"871","150","","02","USA","USA","2018","5a7ab7daff261b183bed11ce_1","---JUD","20180207","JUD","40.72816","","Jersey City New Jersey",4,"wn_politics","15","","07","USA",-7.2,"","-74.07764","https://article.wn.com/view/2018/02/07/Activists_rally_in_Jersey_City_for_electric_public_transit_r/"
"872","154","USA","02","AFG","IRQ","2018","5a7ac0efff261b27f3ed11b1_2","USAMIL","20180207","MIL","33","","Republic of Iraq ",4,"menafn_iraq","15","","07","AFG",-7.2,"","44","http://menafn.com/1096440620/US-Redeploying-Forces-from-Iraq-to-Afghanistan?src=RSS"
"873","150","","02","","","2018","5a7add28ff261b5814ed11bb_3","---GOV","20180207","GOV","",""," ",4,"wn_africa","15","","07","---GOV",-7.2,"GOV","","https://article.wn.com/view/2018/02/07/CoGTA_Work_on_track_to_declare_drought_a_national_disaster/"
"874","154","MYS","02","USA","MYS","2018","5a7af4bdff261b01a8ed11ce_2","MYSGOVBUS","20180207","GOV","3.1412","BUS","Kuala Lumpur Kuala Lumpur",4,"wn_politics","15","","07","USA",-7.2,"","101.68653","https://article.wn.com/view/2018/02/07/On_February_1_gold_and_foreign_exchange_reserves_of_the_Repu/"
"875","150","USA","02","","USA","2018","5a7b3f98ff261b029aed11d1_1","USAENV","20180207","","40.22039","ENV","Asbury Park New Jersey",4,"sfgate_national","15","","07","---GOV",-7.2,"GOV","-74.01208","http://www.sfgate.com/news/article/New-Jersey-environmentalists-blast-Trump-offshore-12558760.php"
"876","152","","02","","","2018","5a7b4431ff261b0a7eed11b2_4","---JUD","20180207","JUD","",""," ",4,"dawn_pk","15","","07","---COP",-7.2,"COP","","http://feedproxy.google.com/~r/dawn-news/~3/VrPxRxr-jug/naqeeb-murder-case-four-policemen-recant-confessions-about-staged-encounter"
"877","150","","02","","","2018","5a7b56f1ff261b2b83ed11b4_5","---GOV","20180207","GOV","",""," ",4,"almonitor","15","","07","---CVL",-7.2,"CVL","","http://www.al-monitor.com/pulse/originals/2018/02/erdogan-little-girl-hijab-nationalist-display.html"
"878","150","PRK","02","","PRK","2018","5a7b7c73ff261b6c4aed11b3_4","PRK","20180207","","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","PPL","07","---PPL",-7.2,"","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180207014300315&source=rss"
"879","154","","02","IRQ","IRQ","2018","5a7b813fff261b7427ed11c7_1","---HLH","20180207","","33","HLH","Republic of Iraq ",4,"wn_politics","15","HLH","07","IRQHLH",-7.2,"","44","https://article.wn.com/view/2018/02/07/Cleveland_Clinic_ER_doctor_mounting_surprise_run_for_governo/"
"880","154","USA","02","KOR","KOR","2018","5a7bda57ff261b0ec8ed11d0_1","USAGOV","20180208","GOV","36.5","","Republic of Korea ",4,"wn_world","15","","08","KOR",-7.2,"","127.75","https://article.wn.com/view/2018/02/08/north_korea_8216has_no_plans_to_meet_us_officials_8217_at_ol/"
"881","154","USA","02","PRK","PRK","2018","5a7c20a5ff261b0737ed11c7_2","USAGOV","20180208","GOV","39.36","","P’yŏngch’ang P’yŏngan-namdo",4,"southaf_iol","15","","08","PRK",-7.2,"","126.48833","https://www.iol.co.za/news/world/no-plans-to-meet-us-officials-at-winter-olympics-north-korea-13171564"
"882","154","USA","02","AFG","USA","2018","5a7cb60eff261b5e781802a3_1","USAMIL","20180208","MIL","39.76","","United States ",4,"wn_politics","15","","08","AFG",-7.2,"","-98.5","https://article.wn.com/view/2018/02/08/C17_Crews_Help_to_Realign_Assets_to_Afghanistan/"
"883","150","NGA","02","","NGA","2018","5a7cede2ff261b40ba180284_1","NGACOP","20180209","COP","7.37756","","Ibadan Oyo State",4,"nigeria_thepunch","15","MUS","09","---MUS",-7.2,"","3.90591","http://punchng.com/i-use-human-flesh-for-money-ritual-alfa/"
"884","150","USA","02","SYR","SYR","2018","5a7cf295ff261b48a5180286_4","USA","20180209","","36.51194","","‘Afrīn Aleppo Governorate",4,"almonitor","15","","09","SYR",-7.2,"","36.86954","http://www.al-monitor.com/pulse/originals/2018/02/turkey-united-states-forming-kurdish-army-in-syria.html"
"885","152","","02","PHL","PHL","2018","5a7d0a1cff261b700b18028f_1","---GOV","20180209","GOV","13","","Republic of the Philippines ",4,"phil_manilatimes","15","","09","PHLCOP",-7.2,"COP","122","http://www.manilatimes.net/18-policemen-caught-drinking-sleeping-face-administrative-raps-ano/379120/"
"886","154","USA","02","AFG","USA","2018","5a7cb60eff261b5e781802a3_1","USAMIL","20180208","MIL","39.76","","United States ",4,"wn_politics","15","","08","AFG",-7.2,"","-98.5","https://article.wn.com/view/2018/02/08/C17_Crews_Help_to_Realign_Assets_to_Afghanistan/"
"887","150","NGA","02","","NGA","2018","5a7cede2ff261b40ba180284_1","NGACOP","20180209","COP","7.37756","","Ibadan Oyo State",4,"nigeria_thepunch","15","MUS","09","---MUS",-7.2,"","3.90591","http://punchng.com/i-use-human-flesh-for-money-ritual-alfa/"
"888","150","USA","02","SYR","SYR","2018","5a7cf295ff261b48a5180286_4","USA","20180209","","36.51194","","‘Afrīn Aleppo Governorate",4,"almonitor","15","","09","SYR",-7.2,"","36.86954","http://www.al-monitor.com/pulse/originals/2018/02/turkey-united-states-forming-kurdish-army-in-syria.html"
"889","152","","02","PHL","PHL","2018","5a7d0a1cff261b700b18028f_1","---GOV","20180209","GOV","13","","Republic of the Philippines ",4,"phil_manilatimes","15","","09","PHLCOP",-7.2,"COP","122","http://www.manilatimes.net/18-policemen-caught-drinking-sleeping-face-administrative-raps-ano/379120/"
"890","150","CHN","02","CHN","","2018","5a81e8b0ff261b7d7e2a5db1_2","CHNGOV","20180212","GOV","",""," ",4,"ft","15","","12","CHNMIL",-7.2,"MIL","","https://www.ft.com/content/74b57eb0-bccc-44fd-8861-62859c3a4f1e"
"891","150","DEU","02","FRA","FRA","2018","5a81e8f1ff261b7d872a5de9_1","DEU","20180212","","48.85341","","Paris ",4,"dw","15","","12","FRA",-7.2,"","2.3488","http://www.dw.com/en/european-stocks-rebound-after-worst-week-in-two-years/a-42543166?maca=en-rss-en-all-1573-rdf"
"892","150","","02","","","2018","5a81e8f1ff261b7d952a5e00_5","---GOV","20180212","GOV","",""," ",4,"nigeria_dailypost","15","BUS","12","---MILBUS",-7.2,"MIL","","http://dailypost.ng/2018/02/12/shagayas-demise-lalong-mourns-late-general/"
"893","154","TWN","02","","TWN","2018","5a81e90aff261b7d7b2a5df4_4","TWNBUS","20180212","BUS","24","","Taiwan ",4,"china_scmp_china","15","","12","---MIL",-7.2,"MIL","121","http://www.scmp.com/news/china/society/article/2132704/why-millions-china-wont-return-home-lunar-new-year-holiday"
"894","150","IRQ","02","KWT","IRQ","2018","5a81e924ff261b7d932a5e27_5","IRQ","20180212","","33.34058","","Baghdad Muḩāfaz̧at Baghdād",4,"middleeasteye","15","","12","KWT",-7.2,"","44.40088","http://www.middleeasteye.net/news/iraqs-reconstruction-will-cost-882-billion-planning-ministry-says-2009456982"
"895","152","USA","02","USA","USA","2018","5a820e6fff261b3f462a5dc3_1","USACVL","20180212","CVL","35.75035",""," Tennessee",4,"wn_world","15","","12","USA",-7.2,"","-86.25027","https://article.wn.com/view/2018/02/12/I_was_on_my_way_to_get_baby_Jesus_so_God_said_it_was_OK_2p/"
"896","152","","02","GBR","","2018","5a82401cff261b123eb5b0d9_1","---MUS","20180213","","","MUS"," ",4,"wn_europe","15","","13","GBR",-7.2,"","","https://article.wn.com/view/2018/02/13/Britain_must_back_regions_fight_against_extremists_think_tan/"
"897","154","IND","02","MDV","IND","2018","5a828b01ff261b1387b5b0d7_4","IND","20180213","","28.63576","","New Delhi National Capital Territory of Delhi",4,"hindu_nat","15","","13","MDV",-7.2,"","77.22445","http://www.thehindu.com/news/national/china-will-take-action-if-india-sends-troops-to-maldives-global-times/article22738864.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"898","154","","02","","","2018","5a82a7a2ff261b43b9b5b0f3_2","---CVL","20180213","CVL","",""," ",4,"wn_africa","15","","13","---MIL",-7.2,"MIL","","https://article.wn.com/view/2018/02/13/MPs_query_army_conduct_at_fishing_sites/"
"899","150","CHN","02","CHN","","2018","5a81e8b0ff261b7d7e2a5db1_2","CHNGOV","20180212","GOV","",""," ",4,"ft","15","","12","CHNMIL",-7.2,"MIL","","https://www.ft.com/content/74b57eb0-bccc-44fd-8861-62859c3a4f1e"
"900","150","DEU","02","FRA","FRA","2018","5a81e8f1ff261b7d872a5de9_1","DEU","20180212","","48.85341","","Paris ",4,"dw","15","","12","FRA",-7.2,"","2.3488","http://www.dw.com/en/european-stocks-rebound-after-worst-week-in-two-years/a-42543166?maca=en-rss-en-all-1573-rdf"
"901","150","","02","","","2018","5a81e8f1ff261b7d952a5e00_5","---GOV","20180212","GOV","",""," ",4,"nigeria_dailypost","15","BUS","12","---MILBUS",-7.2,"MIL","","http://dailypost.ng/2018/02/12/shagayas-demise-lalong-mourns-late-general/"
"902","154","TWN","02","","TWN","2018","5a81e90aff261b7d7b2a5df4_4","TWNBUS","20180212","BUS","24","","Taiwan ",4,"china_scmp_china","15","","12","---MIL",-7.2,"MIL","121","http://www.scmp.com/news/china/society/article/2132704/why-millions-china-wont-return-home-lunar-new-year-holiday"
"903","150","IRQ","02","KWT","IRQ","2018","5a81e924ff261b7d932a5e27_5","IRQ","20180212","","33.34058","","Baghdad Muḩāfaz̧at Baghdād",4,"middleeasteye","15","","12","KWT",-7.2,"","44.40088","http://www.middleeasteye.net/news/iraqs-reconstruction-will-cost-882-billion-planning-ministry-says-2009456982"
"904","152","USA","02","USA","USA","2018","5a820e6fff261b3f462a5dc3_1","USACVL","20180212","CVL","35.75035",""," Tennessee",4,"wn_world","15","","12","USA",-7.2,"","-86.25027","https://article.wn.com/view/2018/02/12/I_was_on_my_way_to_get_baby_Jesus_so_God_said_it_was_OK_2p/"
"905","152","","02","GBR","","2018","5a82401cff261b123eb5b0d9_1","---MUS","20180213","","","MUS"," ",4,"wn_europe","15","","13","GBR",-7.2,"","","https://article.wn.com/view/2018/02/13/Britain_must_back_regions_fight_against_extremists_think_tan/"
"906","154","IND","02","MDV","IND","2018","5a828b01ff261b1387b5b0d7_4","IND","20180213","","28.63576","","New Delhi National Capital Territory of Delhi",4,"hindu_nat","15","","13","MDV",-7.2,"","77.22445","http://www.thehindu.com/news/national/china-will-take-action-if-india-sends-troops-to-maldives-global-times/article22738864.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"907","154","","02","","","2018","5a82a7a2ff261b43b9b5b0f3_2","---CVL","20180213","CVL","",""," ",4,"wn_africa","15","","13","---MIL",-7.2,"MIL","","https://article.wn.com/view/2018/02/13/MPs_query_army_conduct_at_fishing_sites/"
"908","152","","02","","PAK","2018","5a82f6c5ff261b4d10b5b0cd_1","---JUD","20180213","JUD","24.94343","","Malīr Cantonment Sindh",4,"dawn_pk","15","","13","---COP",-7.2,"COP","67.20591","http://feedproxy.google.com/~r/dawn-news/~3/8heE7YSxgNw/sc-grants-rao-anwar-protective-bail-after-former-ssp-pleads-his-innocence-in-letter-to-cjp"
"909","150","GEO","02","","","2018","5a82fba8ff261b54d2b5b0ef_1","GEOGOVOPP","20180213","GOV","","OPP"," ",4,"wn_world","15","","13","---GOV",-7.2,"GOV","","https://article.wn.com/view/2018/02/13/Ukraine_opposition_leader_vows_to_rally_people_from_abroad_i/"
"910","150","GEO","02","","","2018","5a830064ff261b5d1db5b0f0_1","GEOGOVOPP","20180213","GOV","","OPP"," ",4,"wn_world","15","","13","---GOV",-7.2,"GOV","","https://article.wn.com/view/2018/02/13/Ukraine_opposition_leader_vows_to_rally_people_from_abroad_2/"
"911","150","UKR","02","","POL","2018","5a8325bcff261b1dc7b5b0d4_1","UKROPP","20180213","OPP","52.22977","","Warsaw Województwo Mazowieckie",4,"wn_world","15","PPL","13","---PPL",-7.2,"","21.01178","https://article.wn.com/view/2018/02/13/Ukraine_opposition_leader_vows_to_rally_people_from_abroad_e/"
"912","150","","03","USA","USA","2017","5a83404cff261b48ad074504_1","---LEG","20170327","","39.04833","LEG","Topeka Kansas",4,"sfgate_national","15","","27","USA",-7.2,"","-95.67804","http://www.sfgate.com/news/politics/article/GOP-failure-in-Congress-boosts-Medicaid-effort-in-11031289.php"
"913","150","USA","03","IND","USA","2017","5a834160ff261b48ad074f4b_1","USAGOV","20170328","GOV","37.13054","","Washington Utah",4,"india_deccanher_news","15","","28","INDGOV",-7.2,"GOV","-113.50829","http://www.deccanherald.com/content/603532/trump-calls-modi-congratulate-him.html"
"914","150","UKR","02","","","2018","5a835024ff261b5ae3c6446d_1","UKROPP","20180213","OPP","",""," ",4,"voa_all","15","PPL","13","---PPL",-7.2,"","","https://www.voanews.com/a/deported-ukraine-opposition-leader-vows-rally-people/4252093.html"
"915","150","","02","IGO","","2018","5a849063ff261b5af38cc4cb_1","---EDU","20180214","EDU","",""," ",4,"voa_euro","15","EUR;EEC;GOV;LAB","14","IGOEUREECGOVLAB",-7.2,"","","https://www.voanews.com/a/slovenia-teachers-rally-schools-close-part-strike/4254108.html"
"916","150","","02","USA","USA","2018","5a84a806ff261b044d8cc496_2","---GOV","20180214","GOV","43.07305","","Madison Wisconsin",4,"wn_politics","15","","14","USA",-7.2,"","-89.40123","https://article.wn.com/view/2018/02/14/In_Case_You_Missed_It_Governor_Walker_Rallies_Supporters_wit/"
"917","150","","02","THA","THA","2018","5a84ba49ff261b23f58cc479_6","---OPP","20180214","OPP","13.75398","","Bangkok Bangkok",4,"thailand_bankokpost","15","","14","THA",-7.2,"","100.50144","https://www.bangkokpost.com/news/politics/1412298/ruffled-by-protests-govt-engages-public"
"918","150","ZAF","02","","ZAF","2018","5a84c3afff261b342b8cc470_1","ZAFGOV","20180214","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_africa","15","","14","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/14/Scandals_finally_catch_up_with_South_Africas_Zuma/"
"919","150","ZAF","02","","ZAF","2018","5a84c3aeff261b344a8cc47b_1","ZAF","20180214","","-26.20227","","Johannesburg Gauteng",4,"minnstartrib_world","15","","14","---JUD",-7.2,"JUD","28.04363","http://www.startribune.com/world/474100343.html"
"920","150","ZAF","02","","ZAF","2018","5a84c84fff261b3c8e8cc472_1","ZAFGOV","20180214","GOV","-26.20227","","Johannesburg Gauteng",4,"nzherald_world","15","","14","---JUD",-7.2,"JUD","28.04363","http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11995092&ref=rss"
"921","150","ZAF","02","","ZAF","2018","5a84cd17ff261b449c8cc46c_1","ZAFGOV","20180214","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","14","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/14/Scandals_finally_catch_up_with_South_Africas_Zuma_q/"
"922","150","ZAF","02","","ZAF","2018","5a84d1c6ff261b4c7e8cc47b_1","ZAFGOV","20180215","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","15","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/15/Scandals_finally_catch_up_with_South_Africas_Zuma_p/"
"923","150","ZAF","02","","ZAF","2018","5a84e498ff261b6c278cc488_1","ZAFGOV","20180215","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","15","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/15/Scandals_finally_catch_up_with_South_Africas_Zuma_ir/"
"924","150","ZAF","02","","ZAF","2018","5a84e956ff261b73fd8cc488_1","ZAFGOV","20180215","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","15","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/15/Scandals_finally_catch_up_with_South_Africas_Zuma_5y/"
"925","150","JPN","02","USA","USA","2018","5a84f74eff261b0d608cc47d_1","JPN","20180215","","39.76","","United States ",4,"wn_world","15","","15","USABUS",-7.2,"BUS","-98.5","https://article.wn.com/view/2018/02/15/Yen_Touches_FifteenMonth_High/"
"926","150","ZAF","02","","ZAF","2018","5a850a28ff261b2d0c8cc497_1","ZAF","20180215","","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","15","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/15/Scandals_finally_catch_up_with_South_Africa_s_Zuma/"
"927","154","PHL","02","","MEX","2018","5a850eb0ff261b35948cc484_1","PHL","20180215","","22.13391","","Los Negros ",4,"philstar_nation","15","","15","---MIL",-7.2,"MIL","-103.06853","http://www.philstar.com/nation/2018/02/15/1787874/more-soldiers-be-deployed-visayas"
"928","150","","02","IGO","","2018","5a85551fff261b2e0a8cc47e_1","---EDU","20180215","EDU","",""," ",4,"wn_europe","15","EUR;EEC;GOV;LAB","15","IGOEUREECGOVLAB",-7.2,"","","https://article.wn.com/view/2018/02/15/Slovenia_Teachers_Rally_Schools_Close_as_Part_of_Strike/"
"929","150","ITA","02","","BEL","2018","5a8575c0ff261b67328cc473_3","ITA","20180215","","50.75","","Kingdom of Belgium ",4,"dw","15","","15","---MIL",-7.2,"MIL","4.5","http://www.dw.com/en/changing-europe-revives-interest-in-an-eu-military/a-42555374?maca=en-rss-en-all-1573-rdf"
"930","150","ZAF","02","","ZAF","2018","5a8575ecff261b672c8cc490_1","ZAFGOV","20180215","GOV","-26.20227","","Johannesburg Gauteng",4,"wn_world","15","","15","---JUD",-7.2,"JUD","28.04363","https://article.wn.com/view/2018/02/15/Scandals_finally_catch_up_with_South_Africas_Zuma_7/"
"931","150","","02","NGA","NGA","2018","5a85a4bbff261b39b08cc479_5","---CVL","20180215","CVL","9.05785","","Abuja Federal Capital Territory",4,"nigeria_osundefender","15","","15","NGA",-7.2,"","7.49508","http://www.osundefender.com/alleged-n10-million-bribe-group-issues-48hrs-ultimatum-igp/"
"932","150","","02","","PRK","2018","5a85d37bff261b0aef8cc46b_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000900315&source=rss"
"933","150","","02","NGA","NGA","2018","5a85f69dff261b458a6c5bdf_5","---CVL","20180215","CVL","9.05785","","Abuja Federal Capital Territory",4,"nigeria_hallmark","15","","15","NGA",-7.2,"","7.49508","http://hallmarknews.com/alleged-n10m-bribe-group-issues-igp-48hrs-ultimatum/"
"934","150","","02","","PRK","2018","5a86095bff261b65d76c5bdf_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000951315&source=rss"
"935","150","USA","02","","USA","2018","5a861c60ff261b072f6c5c0a_1","USA","20180215","","38.97845","","Annapolis Maryland",4,"wn_politics","15","","15","---GOV",-7.2,"GOV","-76.49218","https://article.wn.com/view/2018/02/15/Md_environment_secretary_weighs_special_conditions_on_pipeli/"
"936","154","PAK","02","SAU","PAK","2018","5a864af9ff261b574c6c5bde_1","PAK","20180216","","33.72148","","Islamabad Islāmābād Capital Territory",4,"dawn_pk","15","","16","SAU",-7.2,"","73.04329","http://feedproxy.google.com/~r/dawn-news/~3/OBwwRglIZTE/army-says-troops-being-sent-to-saudi-arabia"
"937","154","BRA","02","VEN","BRA","2018","5a86672bff261b08d56c5be7_1","BRA","20180216","","2.81972","","Boa Vista Roraima",4,"hindu_int","15","PPL","16","VENPPL",-7.2,"","-60.67333","http://www.thehindu.com/news/international/brazil-to-declare-emergency-on-venezuela-border/article22770332.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"938","154","","02","","","2018","5a869151ff261b508d6c5be1_2","---MIL","20180216","MIL","",""," ",4,"rfe","15","","16","---MIL",-7.2,"MIL","","https://www.rferl.org/a/pakistan-send-troops-saudi-arabia/29043220.html"
"939","154","PAK","02","SAU","PAK","2018","5a86b6ddff261b11ad6c5be4_1","PAK","20180216","","33.72148","","Islamabad Islāmābād Capital Territory",4,"india_deccanher_news","15","","16","SAUGOV",-7.2,"GOV","73.04329","http://www.deccanherald.com/content/659828/pakistan-deploy-troops-saudi-arabia.html"
"940","154","","02","SAU","SAU","2018","5a86bb79ff261b19746c5bde_4","---MIL","20180216","MIL","25","","Kingdom of Saudi Arabia ",4,"dawn_pk","15","","16","SAU",-7.2,"","45","http://feedproxy.google.com/~r/dawn-news/~3/ezFMOhY33U8/senator-babar-raises-objections-over-army-deployment-in-saudi-arabia"
"941","154","PAK","02","SAU","PAK","2018","5a86bb86ff261b196a6c5bde_1","PAK","20180216","","24.8608","","Karachi Sindh",4,"int_the_news_latest","15","","16","SAU",-7.2,"","67.0104","http://feedproxy.google.com/~r/com/YEor/~3/0blpF0AHA54/281891-pakistan-to-send-troops-to-saudi-arabia-to-train-and-advise"
"942","154","","02","SAU","SAU","2018","5a86c025ff261b223d6c5bda_4","---MIL","20180216","MIL","25","","Kingdom of Saudi Arabia ",4,"pakistan_worldtribune","15","","16","SAU",-7.2,"","45","http://worldtribunepakistan.com/2018/02/16/senator-raises-objections-over-army-deployment-in-saudi-arabia/"
"943","154","PAK","02","SAU","PAK","2018","5a86c055ff261b221c6c5bef_1","PAK","20180216","","33.72148","","Islamabad Islāmābād Capital Territory",4,"wn_world","15","","16","SAUGOV",-7.2,"GOV","73.04329","https://article.wn.com/view/2018/02/16/Pakistan_to_send_troops_to_Saudi_Arabia_7/"
"944","154","PAK","02","SAU","PAK","2018","5a86c055ff261b221c6c5bef_3","PAK","20180216","","30","","Islamic Republic of Pakistan ",4,"wn_world","15","","16","SAU",-7.2,"","70","https://article.wn.com/view/2018/02/16/Pakistan_to_send_troops_to_Saudi_Arabia_7/"
"945","154","PAK","02","SAU","PAK","2018","5a86c055ff261b221c6c5bef_4","PAK","20180216","","24.8608","","Karachi Sindh",4,"wn_world","15","","16","SAU",-7.2,"","67.0104","https://article.wn.com/view/2018/02/16/Pakistan_to_send_troops_to_Saudi_Arabia_7/"
"946","150","","02","NGA","NGA","2018","5a85f69dff261b458a6c5bdf_5","---CVL","20180215","CVL","9.05785","","Abuja Federal Capital Territory",4,"nigeria_hallmark","15","","15","NGA",-7.2,"","7.49508","http://hallmarknews.com/alleged-n10m-bribe-group-issues-igp-48hrs-ultimatum/"
"947","150","","02","","PRK","2018","5a85d37bff261b0aef8cc46b_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000900315&source=rss"
"948","150","","02","","PRK","2018","5a85d37bff261b0aef8cc46b_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000900315&source=rss"
"949","150","","02","","PRK","2018","5a86095bff261b65d76c5bdf_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000951315&source=rss"
"950","150","USA","02","","USA","2018","5a861c60ff261b072f6c5c0a_1","USA","20180215","","38.97845","","Annapolis Maryland",4,"wn_politics","15","","15","---GOV",-7.2,"GOV","-76.49218","https://article.wn.com/view/2018/02/15/Md_environment_secretary_weighs_special_conditions_on_pipeli/"
"951","150","","02","NGA","NGA","2018","5a85f69dff261b458a6c5bdf_5","---CVL","20180215","CVL","9.05785","","Abuja Federal Capital Territory",4,"nigeria_hallmark","15","","15","NGA",-7.2,"","7.49508","http://hallmarknews.com/alleged-n10m-bribe-group-issues-igp-48hrs-ultimatum/"
"952","150","","02","","PRK","2018","5a86095bff261b65d76c5bdf_3","---GOV","20180215","GOV","40","","Democratic People’s Republic of Korea ",4,"skorea_yonhap_sk","15","","15","---CVL",-7.2,"CVL","127","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20180216000951315&source=rss"
"953","150","USA","02","","USA","2018","5a861c60ff261b072f6c5c0a_1","USA","20180215","","38.97845","","Annapolis Maryland",4,"wn_politics","15","","15","---GOV",-7.2,"GOV","-76.49218","https://article.wn.com/view/2018/02/15/Md_environment_secretary_weighs_special_conditions_on_pipeli/"
"954","154","PAK","02","SAU","PAK","2018","5a864af9ff261b574c6c5bde_1","PAK","20180216","","33.72148","","Islamabad Islāmābād Capital Territory",4,"dawn_pk","15","","16","SAU",-7.2,"","73.04329","http://feedproxy.google.com/~r/dawn-news/~3/OBwwRglIZTE/army-says-troops-being-sent-to-saudi-arabia"
"955","154","BRA","02","VEN","BRA","2018","5a86672bff261b08d56c5be7_1","BRA","20180216","","2.81972","","Boa Vista Roraima",4,"hindu_int","15","PPL","16","VENPPL",-7.2,"","-60.67333","http://www.thehindu.com/news/international/brazil-to-declare-emergency-on-venezuela-border/article22770332.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"956","154","PAK","02","SAU","PAK","2018","5a864af9ff261b574c6c5bde_1","PAK","20180216","","33.72148","","Islamabad Islāmābād Capital Territory",4,"dawn_pk","15","","16","SAU",-7.2,"","73.04329","http://feedproxy.google.com/~r/dawn-news/~3/OBwwRglIZTE/army-says-troops-being-sent-to-saudi-arabia"
